,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.0,-0.0882015,-0.083452955,0.025582545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2418702e-10,0.0,0.0,0.0,-1.3210419e-10,0.0,1.1304714e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3695979e-13,0.0,0.0,0.0,-2.4316494e-13,0.0,0.0,7.5012174e-16,1.7867725e-13,2.3015201e-14,1.5384326e-14,0.0,0.0,9.270932e-17,4.6506286e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,-0.02621604,0.01988073,-0.004989719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1186958e-10,0.0,0.0,0.0,2.0061623e-10,0.0,4.1437372e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14198e-13,0.0,0.0,0.0,1.1850956e-13,0.0,0.0,-1.4008375e-15,-3.7672153e-14,1.6441999e-14,-1.4684481e-15,0.0,0.0,-1.8164677e-16,-4.0105017e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76303405,0.0101193795,0.0,0.0,0.0,0.0,0.0,-0.023558954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.272421e-07,0.0,0.0,0.0,1.08957385e-08,-1.39754e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.057356e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8163916e-12,5.301269e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5768922e-13,0.0,0.0,1.6272426e-13,7.928701e-14,5.453642e-13,8.7844506e-14
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16676222,0.037878495,0.0,0.0,0.0,0.0,0.0,-0.008238384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8062876e-07,0.0,0.0,0.0,5.345046e-09,2.2992857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.524902e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8784783e-12,-6.041386e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7913086e-14,0.0,0.0,5.2141315e-14,2.722406e-14,2.0938152e-13,3.6745702e-14
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089842096,-0.0049404637,0.0,0.0,0.0,0.0,0.0,-0.031458694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1834874e-06,0.0,0.0,0.0,2.7894054e-09,-5.6184128e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.494052e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3979675e-12,3.5576431e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4626287e-14,0.0,0.0,1.26762445e-14,3.781364e-15,-1.7712392e-14,3.7261154e-16
15,0.0,-9.481255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4907187e-10,0.0,1.7457717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,-1.765599e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6538021e-09,0.0,1.2149197e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.00023342813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8882698e-09,0.0,1.7589685e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.012531428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069270628,0.0,0.0,0.0,0.0,0.0055568377,7.919628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1945815e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6354033e-10,1.3271026e-10,0.0,0.0,0.0,0.0,0.0,-5.6397255e-11,3.358318e-12,2.6999644e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0132845e-12,0.0,0.0,0.0,-1.9716138e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2174515e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,-0.002530238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070082163,0.0,0.0,0.0,0.0,-0.004101203,-0.0006619664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.660735e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.581979e-11,3.4424152e-10,0.0,0.0,0.0,0.0,0.0,-8.805146e-12,-2.2579758e-11,6.3809166e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.728258e-13,0.0,0.0,0.0,3.4677851e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0449745e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.010372741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027878294,0.0,0.0,0.0,0.0,-0.016634736,-5.518883e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7769206e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2198955e-11,-1.3398795e-10,0.0,0.0,0.0,0.0,0.0,-1.2230491e-11,5.2833193e-11,-6.043703e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.078481e-12,0.0,0.0,0.0,4.1039158e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.243026e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2098711e-05,0.0,0.0,0.0,0.0,2.3181396e-05,1.9412595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3480558e-09,0.0,0.0,0.0,0.0,-7.7172074e-13,0.0,0.0,2.431958e-10,-9.6894014e-11,-4.3497147e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7335122e-14,-2.4780232e-13,7.593335e-12,-3.989256e-11,2.0889844e-11,2.4574687e-12,-2.5424055e-12,4.7411885e-13,3.7835346e-14,0.0,1.0606275e-12,-2.9137836e-13,0.0,0.0,0.0,0.0,0.0,1.33323435e-14,2.538334e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.292191e-06,0.0,0.0,0.0,0.0,-0.00067532767,2.9182872e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.061603e-10,0.0,0.0,0.0,0.0,4.00088e-12,0.0,0.0,-3.6012148e-11,4.0839682e-10,-8.6881495e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0291811e-13,-1.9720677e-12,-3.6886605e-12,-3.0519837e-11,-6.141468e-11,-5.662202e-12,-2.0999307e-12,-5.052886e-12,-8.1929613e-13,0.0,-5.4884075e-12,7.3129534e-13,0.0,0.0,0.0,0.0,0.0,-3.6456827e-15,7.4436e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7736535e-06,0.0,0.0,0.0,0.0,6.1130406e-05,-3.403658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.030099e-09,0.0,0.0,0.0,0.0,3.9915866e-11,0.0,0.0,8.7460345e-11,7.5339485e-11,1.0289184e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7003083e-14,-4.3685146e-13,8.9621435e-12,-4.2240857e-11,6.2112426e-11,-4.0348168e-12,-3.6197271e-12,-3.6269104e-12,-5.6103024e-14,0.0,1.4496247e-11,1.6583574e-13,0.0,0.0,0.0,0.0,0.0,-3.320374e-15,2.1084044e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1648565e-05,0.0,-3.0903755e-06,0.0,-1.3040652e-07,0.0,-3.6674094e-06,-1.820509e-06,5.419378e-06,6.1787523e-06,-6.865259e-07,5.4570314e-08,-4.5250953e-08,7.734068e-08,0.0,0.0,-6.3283717e-10,-1.1840513e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.603355e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.751937e-13,-1.1529921e-13,0.0,3.0402455e-13,1.5274763e-12,-4.645832e-13,0.0,0.0,0.0,4.274048e-14,-1.3518413e-12,-7.222551e-13,-8.2412614e-13,-7.805707e-13
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1183354e-05,0.0,1.801796e-06,0.0,2.6284736e-06,0.0,4.0000286e-06,2.3515288e-06,3.6678052e-06,6.1508426e-06,1.4328111e-06,1.8160945e-07,1.7969744e-07,1.3202151e-07,0.0,0.0,1.4970648e-09,-3.3307277e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5112762e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0983764e-13,6.379536e-14,0.0,1.9841444e-12,3.4143936e-12,7.135877e-13,0.0,0.0,0.0,3.4945316e-13,-1.1903101e-12,-5.9717254e-13,-4.810499e-13,-6.8941126e-13
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6331253e-06,0.0,1.2263508e-06,0.0,-1.4437373e-06,0.0,3.009345e-06,1.6404747e-06,2.910638e-07,-3.954618e-06,-8.3603175e-07,3.3785227e-08,2.3094508e-08,-2.1463702e-09,0.0,0.0,-8.802648e-09,-1.9235231e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8931095e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75581e-13,-6.5505056e-14,0.0,-1.0772427e-12,-7.560052e-13,-4.2507606e-14,0.0,0.0,0.0,7.1570496e-14,-1.1791979e-12,-6.3437146e-13,-1.1627721e-12,-6.773697e-13
27,0.0,0.0,0.0034575902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4241038e-10,3.313073e-08,0.0,0.0,4.096377e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5552386e-12,0.0,0.0,3.4454976e-12,0.0,0.0,0.0,0.0,0.0,-8.503361e-14,0.0,0.0,0.0,0.0,4.837321e-11,-5.095943e-12,2.31157e-11,9.3188346e-11,8.723249e-11,1.2941804e-11,-1.2712617e-13,9.335279e-13,8.005109e-13,2.8594857e-12,1.421631e-11,5.1859968e-11,6.553629e-11,8.55118e-11,3.7838607e-11,3.6125897e-11,1.9529062e-11,9.201573e-12,3.0998073e-12,-1.1929626e-11,7.36571e-12,1.3880971e-12,2.1409114e-12,8.0662717e-13,3.7031767e-12,3.617488e-12,7.972163e-13,6.6724e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
